"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"1927",9416.06,7997.8,6793.93,5771.21,4899.39,4153.63,3513.18,2963.88,2495.53,2098.89,1765.25,1485.31,1250.73,1053.63,887.495,747.277,629.005,529.41,445.669,375.311,316.191,266.486,224.671,189.476,159.842,134.883,113.854,96.1314,81.1909,68.5918,57.9642,48.9969,41.4283,35.0384,29.6422,25.0838,21.2321,17.9766,15.2243,12.8968,72.1902
"1928",9427.75,8007.87,6801.63,5776.89,4903.68,4155.58,3513.28,2961.94,2491.29,2092.8,1757.68,1477.26,1242.68,1046.36,881.457,742.473,625.167,526.222,442.901,372.844,313.983,264.523,222.941,187.958,158.514,133.723,112.842,95.2494,80.4229,67.9237,57.3835,48.4924,40.9904,34.6586,29.3129,24.7985,20.9849,17.7626,15.0391,12.7366,71.1832
"1929",9440.95,8017.81,6810.19,5783.45,4908.57,4159.37,3515.2,2962.38,2490.06,2089.66,1752.96,1471.26,1236.23,1039.87,875.58,737.591,621.291,523.131,440.335,370.613,311.991,262.737,221.35,186.554,157.281,132.642,111.897,94.4245,79.7033,67.2967,56.8376,48.0177,40.5778,34.3002,29.0018,24.5286,20.751,17.5599,14.8635,12.5845,70.2229
"1930",9455.14,8029.03,6818.63,5790.59,4913.51,4161.93,3515.65,2960.29,2486.23,2084.4,1746.42,1463.88,1228.29,1032.01,868.071,730.923,615.73,518.644,436.702,367.585,309.382,260.445,219.329,184.779,155.732,131.296,110.728,93.4101,78.8241,66.5351,56.1783,47.4472,40.0844,33.8737,28.6333,24.2103,20.4761,17.3226,14.6587,12.4078,69.1264
"1931",9473.03,8041.1,6828.18,5797.84,4919.88,4166.89,3519.15,2962.47,2486.51,2083.24,1743.92,1460.08,1223.54,1026.56,862.504,725.493,610.87,514.598,433.458,364.974,307.21,258.567,217.667,183.304,154.429,130.153,109.73,92.541,78.0676,65.8774,55.6068,46.9511,39.6541,33.5006,28.31,23.9303,20.2338,17.113,14.4774,12.2511,68.1423
"1932",9494.72,8056.32,6838.44,5806.04,4926.42,4173.07,3524.36,2966.36,2488.98,2083.72,1742.82,1457.58,1219.78,1021.93,857.288,720.218,605.774,510.048,429.658,361.908,304.728,256.498,215.884,181.736,153.046,128.937,108.668,91.6169,77.2649,65.1807,55.0028,46.4276,39.2007,33.1082,27.9706,23.6368,19.9801,16.8937,14.2881,12.0876,67.1226
"1933",9520.95,8074.76,6851.36,5814.59,4932.82,4177.42,3527.6,2967.94,2488.69,2081.65,1738.74,1452.12,1213.32,1014.75,849.803,712.69,598.63,503.452,423.873,357.056,300.751,253.232,213.152,179.402,151.024,127.182,107.148,90.3043,76.1343,64.2077,54.1657,45.7077,38.5817,32.5761,27.5132,23.2437,19.6423,16.6036,14.0388,11.8735,65.8242
"1934",9565.4,8097.07,6867.03,5825.58,4940.31,4183.53,3532.38,2971.89,2490.9,2081.67,1736.61,1447.75,1207.46,1007.92,842.398,705.14,591.19,496.487,417.513,351.504,296.09,249.397,209.991,176.754,148.767,125.235,105.464,88.8511,74.8837,63.1334,53.2435,44.9162,37.9026,31.9934,27.0133,22.815,19.2746,16.2882,13.7683,11.6415,64.4299
"1935",9629.41,8134.88,6885.89,5837.82,4944.84,4177.61,3515.87,2946.09,2459.74,2048.32,1703.6,1416.62,1178.51,981.532,818.54,683.663,572.026,479.466,402.611,338.551,285.019,240.083,202.221,170.268,143.319,120.625,101.545,85.5139,72.0435,60.7183,51.1907,43.1716,36.4196,30.7327,25.9413,21.9033,18.4991,15.6285,13.207,11.1638,61.6812
"1936",9722.45,8189.31,6918.04,5853.9,4955.48,4182.06,3511.84,2933.31,2439.13,2023,1676.15,1389.18,1152.43,957.172,796.281,663.536,553.924,463.335,388.307,326.043,274.157,230.804,194.414,163.753,137.879,116.056,97.6791,82.2283,69.2468,58.3388,49.1679,41.4528,34.9591,29.4916,24.8864,21.0066,17.7367,14.9801,12.6555,10.6947,58.9879
"1937",9838.82,8268.43,6964.35,5881.65,4971.28,4196.77,3525.62,2943.35,2443.33,2020.25,1667.82,1376.97,1138.23,942.447,781.698,649.692,541.057,451.515,377.608,316.438,265.688,223.403,188.074,158.42,133.436,112.352,94.5687,79.5945,67.0043,56.4262,47.5377,40.0648,33.7781,28.4867,24.0314,20.2789,17.1173,14.4528,12.2066,10.3124,56.7812
"1938",9934.44,8367.4,7031.52,5920.07,4990.98,4200.85,3522.09,2933.26,2426.68,1997.92,1640.92,1347.82,1108.66,913.984,755.327,625.671,519.573,432.478,360.818,301.724,252.833,212.279,178.492,150.264,126.572,106.61,89.7643,75.5565,63.5927,53.5336,45.0822,37.9807,32.0101,26.9873,22.7597,19.2001,16.202,13.676,11.5472,9.75258,53.605
