"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1966",3775.56,3838.51,4110.94,4581.24,4620.27,4089.48,3576.73,3238.72,3016.27,2856.82,2743.32,2658.76,2572.16,2470.73,2345.52,2188.16,2018.24,1850.96,1697.8,1561.73,1443.44,1341.55,1247.48,1163.52,1087.58,1018.96,955.482,892.336,837.128,786.691,741.291,700.434,663.154,628.544,595.977,565.104,535.753,507.837,481.298,456.087,432.158,409.456,387.927,367.517,348.167,329.828,312.448,295.979,280.377,265.532,251.541,238.286,225.729,213.834,202.565,191.891,181.778,172.197,163.12,154.522,2777.5
"1967",3527.49,3577.09,3604.74,3859.96,4298.91,4311.96,3738.13,3132.44,2680.97,2370.05,2168.53,2051.24,1983.97,1926.14,1858.76,1771.63,1657.77,1532.36,1407.49,1292.41,1189.73,1100.32,1023.26,951.955,888.215,830.49,778.276,729.931,681.799,639.699,601.221,566.574,535.385,506.92,480.489,455.612,432.025,409.599,388.266,367.983,348.714,330.423,313.069,296.612,281.008,266.215,252.194,238.906,226.315,214.386,203.036,192.338,182.203,172.602,163.506,154.89,146.728,138.995,131.669,124.729,2241.97
"1968",3685.78,3342.05,3360.8,3386.28,3623.93,4015.25,3949.07,3287.92,2612.77,2129.46,1822.58,1644.3,1552.42,1506.46,1468.88,1422.8,1359.94,1275.12,1180.34,1085.25,997.217,918.543,849.985,790.797,735.95,686.864,642.367,602.09,564.773,527.595,495.066,465.326,438.54,414.422,392.407,371.961,352.715,334.464,317.11,300.599,284.901,269.986,255.827,242.394,229.653,217.574,206.121,195.266,184.979,175.23,165.994,157.207,148.924,141.077,133.643,126.601,119.93,113.61,107.623,101.95,1832.51
"1969",5108.77,3492.03,3145.4,3162.67,3185.17,3394.78,3703.36,3528.45,2818.91,2157.39,1715.53,1452.74,1308.75,1238.7,1205.97,1179.22,1144.67,1095.78,1028.55,952.823,876.528,805.796,742.536,687.344,639.649,595.411,555.792,519.859,487.317,457.156,427.094,400.787,376.729,355.059,335.544,317.729,301.181,285.603,270.83,256.781,243.415,230.705,218.629,207.166,196.288,185.972,176.191,166.918,158.128,149.797,141.903,134.424,127.308,120.6,114.246,108.226,102.523,97.1209,92.0031,87.1546,1566.56
"1970",8479.42,4840.21,3302.86,2974.92,2990.9,3009.06,3194.56,3457.67,3261.81,2583.11,1965.85,1559.48,1320.17,1189.98,1127.12,1098.04,1074.19,1043.09,998.779,937.661,868.731,799.252,734.826,677.189,626.891,583.419,543.09,506.969,474.204,444.53,417.023,389.606,365.612,343.67,323.903,306.103,289.853,274.758,260.548,247.072,234.256,222.062,210.468,199.452,188.994,179.071,169.66,160.737,152.277,144.258,136.658,129.457,122.634,116.142,110.023,104.226,98.7337,93.5311,88.6026,83.9336,1508.67
"1971",3908.47,8033.67,4577.57,3123.54,2813.05,2825.06,2830.46,2980.06,3191.74,2983.05,2348.33,1782.64,1413.66,1197.43,1080.19,1023.81,997.908,976.599,948.564,908.437,852.957,790.34,727.204,668.64,616.232,570.491,530.952,494.266,461.405,431.594,404.594,379.564,354.614,332.778,312.809,294.82,278.62,263.829,250.091,237.158,224.892,213.227,202.129,191.576,181.548,172.029,162.997,154.431,146.309,138.609,131.31,124.392,117.837,111.626,105.717,100.147,94.8705,89.8716,85.136,80.6499,1449.66
"1972",2829.74,3703.01,7600.02,4330.36,2954.55,2658.43,2660.6,2647.34,2763.05,2936.6,2731.11,2145.49,1628.2,1291.82,1094.93,988.276,937.093,913.659,894.341,868.799,832.135,781.385,724.083,666.284,612.658,564.662,522.766,486.548,452.94,422.834,395.521,370.782,347.848,324.985,304.976,286.677,270.192,255.346,241.792,229.202,217.349,206.109,195.418,185.247,175.576,166.386,157.662,149.385,141.534,134.09,127.033,120.344,114.004,107.996,102.304,96.8885,91.7838,86.9477,82.3663,78.0262,1402.51
"1973",2849.81,2680.98,3503.16,7189.67,4096.13,2792.2,2503.79,2488.71,2454.95,2542.74,2689.28,2495.89,1960.16,1488.28,1181.55,1002.03,904.802,858.201,836.918,819.345,796.028,762.504,716.06,663.592,610.653,561.528,517.555,479.167,445.979,415.182,387.591,362.559,339.885,318.864,297.909,279.569,262.795,247.684,234.076,221.652,210.111,199.246,188.942,179.142,169.818,160.953,152.529,144.531,136.943,129.747,122.923,116.453,110.321,104.509,99.0018,93.7841,88.8194,84.1398,79.7065,75.5067,1357.24
"1974",2885.14,2700.01,2534.77,3311.99,6796.35,3867.11,2623.44,2329.82,2287.59,2232.2,2296.01,2421.13,2246.13,1765.22,1341.49,1065.86,904.451,817.045,775.199,756.136,740.37,719.392,689.177,647.26,599.877,552.054,507.667,467.93,433.236,403.24,375.402,350.461,327.832,307.333,288.329,269.382,252.8,237.634,223.971,211.667,200.433,189.997,180.173,170.855,161.994,153.563,145.546,137.928,130.697,123.835,117.327,111.157,105.307,99.7613,94.5057,89.5256,84.8073,80.3179,76.0862,72.0773,1295.61
"1975",3678.46,2733.48,2553.41,2397.08,3131.68,6419.16,3637.13,2446.63,2149.66,2090.8,2027.85,2080.42,2193.03,2035.74,1601.15,1217.64,967.958,821.683,742.473,704.577,687.34,673.084,654.08,626.659,588.582,545.523,502.054,461.702,425.574,394.03,366.755,341.441,318.76,298.181,279.539,262.255,245.024,229.942,216.148,203.721,192.53,182.312,172.821,163.884,155.409,147.349,139.681,132.389,125.46,118.882,112.641,106.721,101.109,95.7873,90.7433,85.9629,81.4329,77.1411,73.0575,69.2084,1244.05
"1976",2833.03,3485.09,2587.37,2416.88,2268.7,2962.18,6058.57,3418.12,2286.94,1999.78,1939.02,1878.04,1926.18,2030.83,1885.74,1483.56,1128.43,897.158,761.647,688.261,653.154,637.194,623.995,606.391,580.978,545.684,505.768,465.47,428.061,394.568,365.323,340.036,316.567,295.539,276.46,259.176,243.151,227.175,213.192,200.403,188.882,178.506,169.032,160.232,151.947,144.089,136.616,129.506,122.745,116.321,110.223,104.436,98.9477,93.7438,88.8101,84.1335,79.7013,75.5013,71.5221,67.736,1217.6
"1977",3600.17,2684.11,3297.97,2448.39,2286.84,2145.04,2793.02,5681.35,3183.22,2116.81,1843.77,1784.71,1728.09,1772.98,1870.17,1737.24,1367.14,1040.1,827.051,702.199,634.584,602.25,587.566,575.419,559.204,535.783,503.245,466.441,429.282,394.786,363.899,336.93,313.611,291.967,272.574,254.978,239.038,224.259,209.525,196.628,184.833,174.207,164.637,155.9,147.784,140.142,132.895,126.003,119.445,113.21,107.285,101.66,96.3226,91.2608,86.4612,81.9108,77.5975,73.5096,69.6359,65.9659,1185.49
"1978",2535.75,3410.92,2540.37,3120.78,2316.4,2162.13,2023.42,2622.75,5304.73,2957.35,1960.34,1705.16,1650.25,1598.41,1640.62,1731.18,1608.58,1266.14,963.388,766.13,650.519,587.914,557.988,544.406,533.17,518.159,496.468,466.325,432.228,397.799,365.836,337.217,312.228,290.62,270.563,252.593,236.288,221.517,207.822,194.168,182.217,171.287,161.439,152.571,144.474,136.953,129.871,123.156,116.768,110.691,104.913,99.4221,94.2095,89.2635,84.5727,80.1248,75.9079,71.9107,68.1224,64.5326,1159.74
"1979",2824.71,2402.45,3226.66,2403.07,2951.78,2188.88,2035.86,1891.76,2430.18,4876.38,2704.76,1788.99,1555.63,1506.25,1459.87,1499.24,1582.67,1471.02,1158.11,881.318,700.935,595.214,537.975,510.623,498.219,487.956,474.233,454.392,426.813,395.611,364.105,334.853,308.661,285.79,266.013,247.656,231.209,216.284,202.765,190.229,177.731,166.793,156.788,147.774,139.657,132.245,125.361,118.879,112.732,106.885,101.322,96.033,91.007,86.2357,81.7083,77.4145,73.3431,69.4832,65.8243,62.3566,1120.65
"1980",2984.51,2676.22,2273.47,3053.16,2273.4,2790.19,2063.33,1908.73,1761.62,2249.51,4496.62,2490.01,1646.53,1432.25,1387.44,1345.26,1381.98,1459.19,1356.47,1068.03,812.831,646.506,549.027,496.252,471.039,459.609,450.152,437.5,419.202,393.764,364.982,335.918,308.933,284.77,263.67,245.425,228.49,213.316,199.547,187.074,175.509,163.978,153.886,144.656,136.34,128.85,122.012,115.661,109.68,104.009,98.6146,93.4825,88.6023,83.9652,79.563,75.386,71.4245,67.6681,64.1068,60.731,1091.47
"1981",3876.42,2827.62,2532.15,2150.87,2888.06,2148.63,2629.01,1932.37,1773.96,1626.21,2067.58,4125.09,2283.54,1510.54,1314.6,1274.02,1235.69,1269.7,1340.85,1246.58,981.582,747.083,594.245,504.668,456.173,433.007,422.51,413.823,402.197,385.381,361.998,335.54,308.822,284.015,261.802,242.405,225.632,210.063,196.113,183.455,171.988,161.356,150.755,141.477,132.991,125.346,118.461,112.174,106.334,100.836,95.622,90.6629,85.9446,81.458,77.1948,73.1476,69.3074,65.6653,62.2118,58.9377,1059.3
"1982",5831.02,3672.64,2676.1,2396.41,2035.41,2731.2,2026.89,2467.75,1802.53,1645.66,1503.27,1908.37,3806.58,2107.9,1394.96,1214.48,1177.32,1142.13,1173.73,1239.63,1152.56,907.596,690.81,549.508,466.689,421.855,400.441,390.74,382.711,371.964,356.415,334.792,310.325,285.616,262.675,242.131,224.193,208.68,194.281,181.38,169.673,159.067,149.234,139.43,130.849,123.001,115.93,109.562,103.747,98.3466,93.2616,88.439,83.8524,79.4886,75.3389,71.396,67.6529,64.1011,60.7326,57.5386,1034.24
"1983",5384.4,5524.49,3476.72,2533.29,2268.38,1925.66,2579.01,1906.69,2310.36,1680.47,1530.08,1396.04,1771.88,3535.1,1958.17,1296.22,1128.73,1094.35,1061.75,1091.19,1152.5,1071.59,843.872,642.324,510.95,433.951,392.267,372.359,363.341,355.878,345.886,331.429,311.323,288.572,265.596,244.263,225.16,208.479,194.054,180.665,168.667,157.781,147.919,138.775,129.658,121.678,114.38,107.805,101.883,96.4764,91.454,86.7254,82.2408,77.9757,73.9177,70.0589,66.3923,62.9115,59.6087,56.4763,1015.26
"1984",4021.24,5101.35,5227.27,3289.36,2396.44,2144.09,1814.75,2416.12,1772.99,2134.24,1545.85,1404.96,1281.56,1627.24,3248.26,1800.12,1192.01,1038.26,1006.81,976.931,1004.11,1060.61,986.215,776.677,591.203,470.301,399.438,361.077,342.758,334.462,327.596,318.401,305.095,286.589,265.647,244.497,224.86,207.275,191.919,178.641,166.315,155.271,145.25,136.171,127.753,119.361,112.015,105.296,99.2431,93.7917,88.8144,84.1909,79.8379,75.7094,71.7831,68.0474,64.495,61.1197,57.9153,54.8748,986.622
"1985",3878.14,3809.85,4826.74,4945.76,3111.89,2265.28,2020.52,1699.64,2245.31,1636.35,1961.14,1417.81,1288.27,1175.62,1493.57,2982.91,1653.69,1095.34,954.236,925.455,898.076,923.135,975.147,906.802,714.17,543.643,432.48,367.324,332.054,315.212,307.587,301.276,292.823,280.587,263.57,244.311,224.861,206.801,190.629,176.507,164.295,152.96,142.803,133.586,125.237,117.495,109.776,103.021,96.8414,91.2745,86.2608,81.6832,77.431,73.4275,69.6305,66.0194,62.5837,59.3166,56.2122,53.2651,957.873
"1986",4018.39,3674.27,3605.39,4567.49,4679.5,2942.13,2135.95,1895,1583.39,2079.39,1509.71,1806.42,1305.64,1186.76,1083.51,1377.11,2751.17,1525.55,1010.63,880.528,854.034,828.821,851.999,900.045,836.995,659.211,501.819,399.215,339.076,306.523,290.979,283.942,278.118,270.316,259.023,243.314,225.536,207.581,190.91,175.981,162.944,151.671,141.207,131.83,123.322,115.614,108.467,101.342,95.1051,89.4007,84.2615,79.6332,75.4073,71.4817,67.7859,64.2807,60.947,57.7752,54.7592,51.8933,933.451
"1987",3786.84,3807.15,3477.18,3411.83,4321.85,4424.7,2774.67,2003.89,1766.21,1467.25,1919.72,1391.56,1664.63,1203.56,1094.48,999.642,1270.9,2539.51,1408.39,933.105,813.043,788.626,765.387,786.825,831.224,773.016,608.835,463.478,368.72,313.178,283.113,268.759,262.261,256.883,249.678,239.248,224.739,208.319,191.735,176.337,162.548,150.506,140.094,130.428,121.768,113.909,106.789,100.188,93.6066,87.8459,82.577,77.83,73.5549,69.6516,66.0257,62.6119,59.3743,56.2951,53.3654,50.5796,910.136
"1988",4693.67,3587.77,3603.7,3291.3,3229.24,4088.24,4176.64,2608.01,1873.47,1643.5,1361.2,1778.69,1289.09,1542.5,1115.69,1014.9,927.197,1179.01,2356.19,1306.84,865.878,754.506,731.883,710.343,730.262,771.488,717.477,565.101,430.191,342.241,290.691,262.787,249.464,243.434,238.444,231.757,222.075,208.608,193.367,177.974,163.681,150.882,139.705,130.04,121.068,113.029,105.734,99.1257,92.9983,86.889,81.5417,76.6509,72.2447,68.2764,64.6532,61.2875,58.1187,55.1134,52.2552,49.5358,891.772
"1989",8137.49,4446.94,3395.29,3410.28,3114.38,3053.5,3855.56,3918.15,2430.34,1735.61,1516.85,1254.3,1638.63,1188.01,1422.25,1029.14,936.467,855.734,1088.31,2175.18,1206.54,799.474,696.686,675.83,655.965,674.38,712.469,662.603,521.89,397.301,316.079,268.472,242.703,230.4,224.832,220.223,214.048,205.107,192.67,178.593,164.376,151.176,139.355,129.032,120.105,111.819,104.394,97.6566,91.553,85.8937,80.2512,75.3124,70.7953,66.7256,63.0605,59.7141,56.6056,53.6789,50.9031,48.2633,869.399
"1990",7817.84,7709.72,4208,3212.59,3226.36,2944.16,2878.54,3614.37,3647.26,2248.31,1599.26,1395.32,1153.54,1507.58,1093.57,1309.76,948.063,862.902,788.644,1003.11,2005.05,1112.25,737.046,642.318,623.115,604.82,621.815,656.949,610.98,481.236,366.357,291.464,247.566,223.805,212.461,207.328,203.079,197.385,189.141,177.672,164.691,151.581,139.409,128.508,118.988,110.757,103.115,96.2686,90.0556,84.4271,79.2083,74.005,69.4507,65.2851,61.5322,58.1524,55.0664,52.1999,49.5009,46.9413,846.239
"1991",3461.85,7406.87,7297.97,3983.17,3040.66,3051.91,2779.22,2706.23,3380.67,3396,2087.24,1482.7,1293.22,1069.29,1397.82,1014.17,1214.86,879.459,800.511,731.651,930.632,1860.23,1031.93,683.831,595.948,578.135,561.164,576.934,609.534,566.884,446.505,339.917,270.429,229.7,207.653,197.128,192.365,188.423,183.14,175.491,164.849,152.806,140.642,129.348,119.234,110.401,102.763,95.6738,89.3211,83.5565,78.3342,73.492,68.6642,64.4386,60.5736,57.0916,53.9557,51.0924,48.4327,45.9286,828.721
"1992",2231.92,3279.87,7009.3,6906.07,3768.9,2874.97,2877.78,2606.53,2520.85,3130.2,3132.24,1921.85,1364.8,1190.75,984.979,1288.09,934.818,1120.02,810.911,738.183,674.724,858.267,1715.66,951.768,630.729,549.683,533.263,517.615,532.168,562.244,522.906,411.869,313.551,249.454,211.884,191.548,181.84,177.446,173.81,168.937,161.881,152.066,140.956,129.736,119.317,109.987,101.84,94.7946,88.2547,82.3947,77.0771,72.2598,67.7931,63.3397,59.4417,55.8765,52.6645,49.7717,47.1305,44.677,806.826
"1993",2388.75,2114.59,3103.99,6632.69,6533.26,3562.3,2710.17,2699.29,2429.63,2336.54,2890.08,2885.99,1769.25,1256.07,1095.76,906.325,1185.11,859.975,1030.22,745.805,678.839,620.424,789.136,1577.36,874.997,579.824,505.297,490.185,475.787,489.151,516.783,480.617,378.553,288.184,229.27,194.738,176.046,167.122,163.084,159.741,155.262,148.776,139.755,129.544,119.232,109.657,101.082,93.5944,87.1193,81.1088,75.7232,70.8362,66.4089,62.3038,58.211,54.6286,51.352,48.4001,45.7416,43.3142,782.554
"1994",4852.5,2263.18,2001.19,2937.47,6276.37,6178.04,3359.93,2543.01,2516.34,2251.98,2157.77,2664.79,2660.45,1631.58,1158.88,1011.4,836.807,1094.45,794.317,951.673,688.995,627.173,573.239,729.155,1457.53,808.547,535.804,466.944,452.987,439.687,452.042,477.582,444.163,349.842,266.328,211.883,179.971,162.697,154.45,150.718,147.629,143.49,137.496,129.159,119.723,110.192,101.343,93.4186,86.4986,80.5144,74.9596,69.9823,65.4658,61.3742,57.5804,53.7978,50.487,47.4589,44.7307,42.2738,763.257
"1995",4972.79,4597.41,2142.3,1894.26,2780.25,5936.95,5831.8,3158.66,2378.41,2342.75,2090.41,2000.25,2469.48,2465.82,1512.6,1074.6,937.995,776.156,1015.19,736.822,882.805,639.148,581.809,531.783,676.431,1352.14,750.091,497.068,433.188,420.24,407.903,419.365,443.059,412.056,324.554,247.077,196.567,166.962,150.936,143.286,139.823,136.958,133.118,127.557,119.823,111.069,102.227,94.0175,86.6659,80.2461,74.6945,69.5412,64.9237,60.7337,56.9378,53.4182,49.9091,46.8376,44.0283,41.4974,747.303
"1996",2581.83,4711.38,4352.59,2028.11,1793.12,2630.57,5608.04,5490.74,2961.76,2222.09,2183.66,1946.42,1862.08,2299.26,2296.39,1408.95,1001.12,873.938,723.199,945.969,686.597,822.649,595.608,542.185,495.573,630.377,1260.1,699.032,463.235,403.704,391.639,380.142,390.824,412.907,384.014,302.467,230.263,183.191,155.6,140.665,133.535,130.309,127.638,124.059,118.877,111.669,103.511,95.2708,87.6199,80.7685,74.7855,69.6117,64.8091,60.5058,56.6009,53.0633,49.7832,46.5129,43.6504,41.0323,735.125
"1997",2367.8,2446.11,4460.81,4121.05,1920.1,1696.94,2485.74,5283.4,5153.43,2770.61,2074.28,2036.56,1815.07,1736.76,2145.09,2142.9,1315.01,934.484,815.842,675.165,883.176,641.044,768.095,556.126,506.255,462.739,588.62,1176.64,652.739,432.561,376.974,365.71,354.975,364.952,385.574,358.594,282.446,215.021,171.065,145.301,131.355,124.697,121.684,119.19,115.848,111.009,104.278,96.6596,88.9652,81.8207,75.4228,69.8358,65.0045,60.5197,56.5013,52.8548,49.5513,46.4884,43.4345,40.7615,724.788
"1998",1753.5,2243.33,2316.33,4224.11,3902.22,1817.57,1604.43,2344.7,4968.88,4834.05,2594.59,1941.11,1905.62,1698.63,1625.68,2008.25,2006.48,1231.41,875.134,764.063,632.336,827.175,600.411,719.424,520.895,474.189,433.434,551.348,1102.14,611.414,405.177,353.111,342.56,332.506,341.852,361.169,335.898,264.57,201.413,160.239,136.105,123.042,116.805,113.983,111.647,108.517,103.984,97.6786,90.5424,83.335,76.6427,70.6497,65.4163,60.8906,56.6897,52.9256,49.5099,46.4155,43.5464,40.6857,717.102
"1999",10830.8,1661.32,2124.32,2193.32,3999.46,3693.48,1718.37,1513.42,2205.42,4662.04,4528.25,2428.75,1816.82,1783.82,1590.35,1522.29,1880.74,1879.23,1153.38,819.712,715.693,592.317,774.841,562.433,673.926,487.957,444.208,406.032,516.493,1032.47,572.767,379.567,330.792,320.909,311.491,320.246,338.343,314.669,247.849,188.683,150.112,127.503,115.266,109.423,106.779,104.591,101.659,97.4125,91.5056,84.8204,78.0685,71.7991,66.1849,61.2822,57.0426,53.1072,49.5809,46.381,43.4822,40.7944,709.898
"2000",16180,10261.4,1573.39,2011.86,2077.12,3786.66,3493.89,1622.67,1426.01,2074.04,4378.89,4250.92,2279.79,1705.55,1674.8,1493.33,1429.55,1766.28,1764.94,1083.26,769.894,672.207,556.336,727.781,528.279,633.006,458.331,417.24,381.383,485.141,969.797,538,356.528,310.715,301.432,292.585,300.81,317.808,295.571,232.807,177.232,141.001,119.765,108.27,102.782,100.299,98.2434,95.4889,91.5006,85.9522,79.6727,73.3306,67.4416,62.1681,57.563,53.5807,49.8841,46.5718,43.5662,40.8433,705.134
"2001",4909.34,15329.5,9720.71,1490.48,1905.82,1967.47,3585.66,3306.42,1534.45,1347.59,1959.21,4136.12,4015.75,2154.09,1611.81,1582.97,1411.59,1351.4,1669.79,1668.58,1024.14,727.889,635.544,526,688.104,499.483,598.505,433.353,394.503,360.602,458.706,916.957,508.688,337.104,293.787,285.01,276.646,284.422,300.495,279.47,220.124,167.577,133.32,113.241,102.372,97.1832,94.8351,92.8916,90.2872,86.5161,81.27,75.3326,69.3359,63.7678,58.7816,54.4273,50.6619,47.1667,44.0349,41.193,705.34
"2002",2688.46,4651.26,14520.1,9207.18,1411.67,1804.76,1862.1,3389.93,3121.67,1446.97,1269.88,1845.96,3897.93,3785.82,2031.41,1520.4,1493.47,1331.94,1275.25,1575.8,1574.71,966.559,686.987,599.846,496.465,649.476,471.449,564.919,409.038,372.37,340.372,432.975,865.524,480.157,318.197,277.31,269.025,261.131,268.472,283.643,263.797,207.78,158.18,125.844,106.891,96.6313,91.7336,89.5171,87.6826,85.2243,81.6647,76.7127,71.1083,65.4479,60.192,55.4854,51.3753,47.821,44.5218,41.5656,704.672
"2003",1338.2,2547.13,4406.1,13754.7,8721.75,1337.12,1708.86,1761.95,3204.85,2949.04,1366.37,1199.04,1743.27,3681.93,3576.82,1919.59,1436.88,1411.55,1258.96,1205.42,1489.56,1488.56,913.703,649.431,567.062,469.336,613.992,445.695,534.062,386.697,352.034,321.784,409.331,818.261,453.938,300.822,262.168,254.336,246.873,253.813,268.157,249.394,196.436,149.544,118.973,101.055,91.3556,86.7253,84.6298,82.8955,80.5714,77.2061,72.5245,67.2261,61.8747,56.9058,52.4561,48.5704,45.2102,42.0912,705.496
"2004",3378.36,1267.85,2412.92,4173.82,13029.2,8261.07,1266.12,1617.18,1666.21,3028.79,2786,1290.74,1132.82,1647.31,3479.89,3381.02,1814.69,1358.46,1334.57,1190.34,1139.75,1408.43,1407.52,863.969,614.088,536.207,443.802,580.591,421.451,505.013,365.665,332.888,304.284,387.071,773.763,429.253,284.464,247.912,240.506,233.449,240.012,253.575,235.833,185.754,141.412,112.504,95.5598,86.3881,82.0096,80.0281,78.3881,76.1903,73.0081,68.581,63.5707,58.5103,53.8116,49.6039,45.9294,42.7519,706.938
"2005",1632.45,3200.76,1201.05,2285.73,3953.7,12341.1,7822.56,1198.25,1529.44,1574.86,2861.75,2632.2,1219.64,1070.64,1557.16,3289.93,3196.78,1715.93,1284.59,1262.05,1125.68,1077.86,1331.97,1331.13,817.091,580.775,507.122,419.732,549.105,398.597,477.629,345.838,314.839,287.787,366.085,731.814,405.981,269.042,234.472,227.468,220.793,227.001,239.829,223.049,175.685,133.746,106.405,90.3796,81.7051,77.564,75.6899,74.1388,72.0602,69.0504,64.8634,60.1246,55.3386,50.8946,46.9149,43.4397,709.051
"2006",1795.85,1546.63,3032.32,1137.83,2165.39,3745.41,11689.3,7407.34,1134.25,1447.3,1490.02,2707.51,2490.49,1154.09,1013.18,1473.71,3113.76,3025.7,1624.14,1215.89,1194.57,1065.5,1020.25,1260.79,1260,773.433,549.745,480.029,397.309,519.771,377.304,452.116,327.365,298.021,272.415,346.531,692.724,384.296,254.672,221.948,215.318,209,214.876,227.019,211.135,166.301,126.603,100.722,85.5523,77.3411,73.4211,71.6472,70.1789,68.2113,65.3623,61.3989,56.9133,52.3829,48.1762,44.4091,712.299
"2007",1730.83,1701.45,1465.23,2872.7,1077.93,2051.31,3547.55,11068.5,7011.38,1073.28,1369.24,1409.61,2561.56,2356.47,1092.09,958.818,1394.7,2946.94,2863.67,1537.19,1150.81,1130.64,1008.49,965.667,1193.35,1192.61,732.066,520.343,454.357,376.061,491.975,357.127,427.939,309.859,282.085,257.848,328.001,655.683,363.747,241.054,210.08,203.805,197.825,203.386,214.88,199.846,157.409,119.833,95.3363,80.9778,73.2057,69.4953,67.8162,66.4264,64.5641,61.8674,58.1159,53.8701,49.582,45.6002,716.247
"2008",58064.1,1639.84,1611.82,1388.04,2721.34,1021.06,1942.57,3357.77,10469.6,6628.24,1014.3,1293.92,1332.23,2421.36,2227.87,1032.62,906.689,1318.96,2787.02,2708.35,1453.85,1088.44,1069.38,953.862,913.366,1128.72,1128.03,692.43,492.173,429.76,355.704,465.345,337.797,404.776,293.088,266.818,243.892,310.249,620.197,344.061,228.008,198.711,192.775,187.119,192.379,203.251,189.03,148.89,113.348,90.1769,76.5955,69.244,65.7344,64.1461,62.8316,61.07,58.5193,54.9708,50.9548,46.8987,720.618
"2009",2365.46,55011.8,1553.5,1526.95,1314.94,2577.85,967.027,1839.07,3177.3,9902.64,6267.71,959.067,1223.55,1259.92,2290.18,2107.34,976.813,857.721,1247.76,2636.62,2562.22,1375.42,1029.73,1011.71,902.424,864.115,1067.87,1067.21,655.099,465.639,406.592,336.528,440.259,319.587,382.955,277.289,252.434,230.745,293.525,586.764,325.514,215.717,187.999,182.384,177.032,182.009,192.295,178.841,140.864,107.238,85.3159,72.4666,65.5113,62.1909,60.6883,59.4446,57.778,55.3648,52.0076,48.2081,726.143
"2010",3749.39,2241.11,52113.3,1471.62,1446.44,1245.5,2441.03,915.167,1739.17,3002.82,9355.42,5920.99,906.136,1156.26,1190.85,2164.95,1992.32,923.566,811.008,1179.85,2493.17,2422.87,1300.64,973.763,956.73,853.396,817.175,1009.86,1009.25,619.522,440.353,384.513,318.255,416.354,302.235,362.163,262.234,238.729,218.218,277.589,554.909,307.842,204.006,177.793,172.482,167.421,172.128,181.856,169.132,133.217,101.416,80.6843,68.5326,61.9549,58.8148,57.3937,56.2176,54.6414,52.3592,49.1843,732.314
"2011",7598.9,3552.29,2123.06,49367.5,1394.06,1370.1,1179.46,2310.4,865.633,1644.11,2837.73,8840.44,5595.61,856.477,1093.05,1125.88,2047.01,1883.89,873.332,766.915,1115.72,2357.69,2291.25,1230,920.88,904.779,807.059,772.808,955.038,954.462,585.892,416.449,363.641,300.98,393.754,285.83,342.506,248,225.772,206.373,262.523,524.79,291.134,192.934,168.143,163.121,158.334,162.786,171.985,159.952,125.987,95.9118,76.3052,64.8129,58.5923,55.6226,54.2787,53.1663,51.6757,49.5174,739.083
"2012",1050.68,7199.44,3365.43,2011.37,46769.8,1320.67,1297.86,1117.09,2187.75,819.532,1556.38,2686.23,8368.69,5297.26,810.846,1034.85,1065.96,1938.09,1783.66,826.877,726.123,1056.38,2232.31,2169.4,1164.59,871.911,856.667,764.144,731.715,904.256,903.71,554.738,394.306,344.306,284.976,372.818,270.632,324.294,234.814,213.767,195.4,248.564,496.887,275.654,182.675,159.203,154.447,149.916,154.13,162.841,151.447,119.288,90.8121,72.2479,61.3668,55.4769,52.6651,51.3926,50.3394,48.9281,746.669
"2013",14513.6,995.45,6820.72,3188.36,1905.53,44307.7,1251.04,1229.22,1057.78,2071.22,775.794,1473.28,2542.9,7922.57,5015.13,767.691,979.803,1009.27,1835.05,1688.85,782.926,687.532,1000.24,2113.68,2054.13,1102.71,825.584,811.151,723.545,692.84,856.214,855.698,525.267,373.358,326.014,269.837,353.012,256.254,307.066,222.339,202.411,185.02,235.359,470.49,261.01,172.97,150.745,146.242,141.951,145.942,154.19,143.402,112.951,85.9878,68.4098,58.1067,52.5297,49.8673,48.6624,47.6652,753.332
"2014",2315.16,13750.7,943.088,6461.88,3020.59,1805.21,41971.8,1184.89,1164,1001.48,1960.77,734.409,1394.73,2407.44,7500.89,4748.37,726.874,927.725,955.638,1737.55,1599.12,741.334,651.01,947.109,2001.42,1945.03,1044.14,781.738,768.072,685.119,656.045,810.744,810.255,497.372,353.53,308.701,255.507,334.265,242.646,290.759,210.532,191.662,175.194,222.86,445.505,247.149,163.785,142.74,138.476,134.413,138.192,146.002,135.787,106.952,81.4215,64.777,55.021,49.7402,47.2191,46.0782,758.461
"2015",5330.56,2193.46,13027.4,893.48,6121.94,2861.63,1710.09,39754.3,1122.09,1102.12,948.153,1856.34,695.312,1320.54,2279.48,7102.45,4496.24,688.291,878.491,904.929,1645.35,1514.28,702.006,616.476,896.87,1895.26,1841.86,988.761,740.275,727.335,648.783,621.251,767.745,767.283,470.993,334.781,292.329,241.956,316.537,229.777,275.339,199.367,181.497,165.903,211.041,421.878,234.042,155.099,135.17,131.132,127.285,130.863,138.259,128.585,101.28,77.1034,61.3416,52.103,47.1022,44.7149,761.871
